doc_key,name,condition,field,extracted,truth,status,abs_error,rel_error
NCT03417895_Prot_000,,no_skill,brief_title,A Phase II Clinical Study of SHR-1210 Combined With Apatinib Mesylate for the Treatment of Extensive-Stage Small Cell Lung Cancer Failing First-line Standard Therapy (PASSION),SHR-1210 Combined With Apatinib in Treatment of ED-SCLC After Failure of First Line Standard Therapy,wrong,,
NCT03417895_Prot_000,,no_skill,official_title,A Phase II Clinical Study of SHR-1210 Combined With Apatinib Mesylate for the Treatment of Extensive-Stage Small Cell Lung Cancer Failing First-Line Standard Therapy (PASSION),Anti-PD-1 Antibody SHR-1210 Combined With Anti-angiogenesis Inhibitor Apatinib in Treatment of Extensive-stage Disease Small Cell Lung Cancer After Failure of First Line Standard Therapy,na,,
NCT03417895_Prot_000,,no_skill,sponsor,"Jiangsu Hengrui Pharmaceuticals Co., Ltd.","Jiangsu HengRui Medicine Co., Ltd.",wrong,,
NCT03417895_Prot_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT03417895_Prot_000,,no_skill,phase,PHASE2,PHASE2,correct,,
NCT03417895_Prot_000,,no_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT03417895_Prot_000,,no_skill,masking,NONE,NONE,correct,,
NCT03417895_Prot_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT03417895_Prot_000,,no_skill,enrollment_count,57,59,wrong,2.0,0.03389830508474576
NCT03417895_Prot_000,,no_skill,start_date,2018-01-01,2018-04-20,na,,
NCT03417895_Prot_000,,no_skill,primary_completion_date,2019-07-01,2021-08-04,na,,
NCT03417895_Prot_000,,no_skill,completion_date,2020-01-01,2021-08-04,na,,
NCT03417895_Prot_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT03417895_Prot_000,,no_skill,maximum_age,70 Years,70 Years,correct,,
NCT03417895_Prot_000,,no_skill,sex,ALL,ALL,correct,,
NCT03417895_Prot_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT03417895_Prot_000,,no_skill,primary_outcome_measure,Incidence of AE evaluated as per CTCAE 4.03,Adverse Event,na,,
NCT03417895_Prot_000,,no_skill,primary_outcome_time_frame,,24 months,na,,
NCT03417895_Prot_000,,no_skill,overall_status,COMPLETED,COMPLETED,na,,
NCT02732119_Prot_000,,with_skill,nct_id,NCT02732119,NCT02732119,correct,,
NCT02732119_Prot_000,,with_skill,brief_title,"TRINITI-1: A Phase I/II, single arm, open-label study of Ribociclib in Combination with Everolimus + Exemestane in the Treatment of Men and Postmenopausal Women with HR+, HER2- Locally Advanced or Metastatic Breast Cancer Following Progression on a CDK 4/6 Inhibitor",Study of Ribociclib With Everolimus + Exemestane in HR+ HER2- Locally Advanced/Metastatic Breast Cancer Post Progression on CDK 4/6 Inhibitor.,wrong,,
NCT02732119_Prot_000,,with_skill,official_title,"TRINITI-1: A Phase I/II, single arm, open-label study of Ribociclib in Combination with Everolimus + Exemestane in the Treatment of Men and Postmenopausal Women with HR+, HER2- Locally Advanced or Metastatic Breast Cancer Following Progression on a CDK 4/6 Inhibitor","A Phase I/II, Single Arm, Open-label Study of Ribociclib in Combination With Everolimus + Exemestane in the Treatment of Men and Postmenopausal Women With HR+, HER2- Locally Advanced or Metastatic Breast Cancer Following Progression on a CDK 4/6 Inhibitor",na,,
NCT02732119_Prot_000,,with_skill,sponsor,Novartis,Novartis Pharmaceuticals,wrong,,
NCT02732119_Prot_000,,with_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02732119_Prot_000,,with_skill,phase,PHASE1|PHASE2,PHASE1|PHASE2,correct,,
NCT02732119_Prot_000,,with_skill,allocation,Study 1 (pages 23-35): NON_RANDOMIZED; Study 2 (pages 44-53): RANDOMIZED; Study 3 (pages 58-72): NON_RANDOMIZED,NON_RANDOMIZED,wrong,,
NCT02732119_Prot_000,,with_skill,masking,NONE,NONE,correct,,
NCT02732119_Prot_000,,with_skill,intervention_model,SINGLE_GROUP; PARALLEL,SINGLE_GROUP,wrong,,
NCT02732119_Prot_000,,with_skill,enrollment_count,0,104,wrong,104.0,1.0
NCT02732119_Prot_000,,with_skill,start_date,,2016-06-14,na,,
NCT02732119_Prot_000,,with_skill,primary_completion_date,,2020-02-25,na,,
NCT02732119_Prot_000,,with_skill,completion_date,,2020-02-25,na,,
NCT02732119_Prot_000,,with_skill,minimum_age,18 Years,18 Years,correct,,
NCT02732119_Prot_000,,with_skill,maximum_age,91 Years,,na,,
NCT02732119_Prot_000,,with_skill,sex,ALL,ALL,correct,,
NCT02732119_Prot_000,,with_skill,healthy_volunteers,False,False,correct,,
NCT02732119_Prot_000,,with_skill,primary_outcome_measure,Clinical Benefit Rate (CBR),Participants With Dose Limiting Toxicities by Preferred Term in Cycle 1 (28 Days) - in Phase I,na,,
NCT02732119_Prot_000,,with_skill,primary_outcome_time_frame,24 weeks,Baseline up to 28 days,na,,
NCT02732119_Prot_000,,with_skill,overall_status,,COMPLETED,na,,
NCT02732119_Prot_000,,no_skill,nct_id,NCT02732119,NCT02732119,correct,,
NCT02732119_Prot_000,,no_skill,brief_title,"TRINITI-1: Ribociclib, Everolimus & Exemestane in HR+,HER2- Locally Advanced or Metastatic Breast Cancer",Study of Ribociclib With Everolimus + Exemestane in HR+ HER2- Locally Advanced/Metastatic Breast Cancer Post Progression on CDK 4/6 Inhibitor.,wrong,,
NCT02732119_Prot_000,,no_skill,official_title,"TRINITI-1: A Phase I/II, Single Arm, Open-Label Study of Ribociclib in Combination With Everolimus + Exemestane in the Treatment of Men and Postmenopausal Women With HR+, HER2- Locally Advanced or Metastatic Breast Cancer Following Progression on a CDK 4/6 Inhibitor","A Phase I/II, Single Arm, Open-label Study of Ribociclib in Combination With Everolimus + Exemestane in the Treatment of Men and Postmenopausal Women With HR+, HER2- Locally Advanced or Metastatic Breast Cancer Following Progression on a CDK 4/6 Inhibitor",na,,
NCT02732119_Prot_000,,no_skill,sponsor,Novartis Pharmaceuticals,Novartis Pharmaceuticals,correct,,
NCT02732119_Prot_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02732119_Prot_000,,no_skill,phase,PHASE1|PHASE2,PHASE1|PHASE2,correct,,
NCT02732119_Prot_000,,no_skill,allocation,NON_RANDOMIZED,NON_RANDOMIZED,correct,,
NCT02732119_Prot_000,,no_skill,masking,NONE,NONE,correct,,
NCT02732119_Prot_000,,no_skill,intervention_model,SINGLE_GROUP,SINGLE_GROUP,correct,,
NCT02732119_Prot_000,,no_skill,enrollment_count,104,104,correct,0.0,0.0
NCT02732119_Prot_000,,no_skill,start_date,,2016-06-14,na,,
NCT02732119_Prot_000,,no_skill,primary_completion_date,,2020-02-25,na,,
NCT02732119_Prot_000,,no_skill,completion_date,,2020-02-25,na,,
NCT02732119_Prot_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT02732119_Prot_000,,no_skill,maximum_age,N/A,,na,,
NCT02732119_Prot_000,,no_skill,sex,ALL,ALL,correct,,
NCT02732119_Prot_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT02732119_Prot_000,,no_skill,primary_outcome_measure,Clinical Benefit Rate (CBR),Participants With Dose Limiting Toxicities by Preferred Term in Cycle 1 (28 Days) - in Phase I,na,,
NCT02732119_Prot_000,,no_skill,primary_outcome_time_frame,24 weeks,Baseline up to 28 days,na,,
NCT02732119_Prot_000,,no_skill,overall_status,COMPLETED,COMPLETED,na,,
NCT02644967_Prot_000,,with_skill,nct_id,,NCT02644967,missing,,
NCT02644967_Prot_000,,with_skill,brief_title,A Phase 1/2 Study to Assess the Safety and Efficacy of Intratumoral IMO-2125 in Combination with Ipilimumab or Pembrolizumab in Patients with Metastatic Melanoma,A Phase 2 Study to Assess the Safety and Efficacy of IMO-2125 With 8 mg Ipilimumab in Patients With Metastatic Melanoma,wrong,,
NCT02644967_Prot_000,,with_skill,official_title,A Phase 1/2 Study to Assess the Safety and Efficacy of Intratumoral IMO-2125 in Combination with Ipilimumab or Pembrolizumab in Patients with Metastatic Melanoma,A Phase 1/2 Study to Assess the Safety and Efficacy of Intratumoral IMO-2125 in Combination With Ipilimumab or Pembrolizumab in Patients With Metastatic Melanoma (ILLUMINATE-204),na,,
NCT02644967_Prot_000,,with_skill,sponsor,"Idera Pharmaceuticals, Inc.","Idera Pharmaceuticals, Inc.",correct,,
NCT02644967_Prot_000,,with_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02644967_Prot_000,,with_skill,phase,PHASE1|PHASE2,PHASE2,wrong,,
NCT02644967_Prot_000,,with_skill,allocation,,NA,missing,,
NCT02644967_Prot_000,,with_skill,masking,,NONE,missing,,
NCT02644967_Prot_000,,with_skill,intervention_model,PARALLEL,SINGLE_GROUP,wrong,,
NCT02644967_Prot_000,,with_skill,enrollment_count,100,53,wrong,47.0,0.8867924528301887
NCT02644967_Prot_000,,with_skill,start_date,,2015-12-01,na,,
NCT02644967_Prot_000,,with_skill,primary_completion_date,,2020-02-01,na,,
NCT02644967_Prot_000,,with_skill,completion_date,,2021-05-01,na,,
NCT02644967_Prot_000,,with_skill,minimum_age,18 Years,18 Years,correct,,
NCT02644967_Prot_000,,with_skill,maximum_age,,,na,,
NCT02644967_Prot_000,,with_skill,sex,ALL,ALL,correct,,
NCT02644967_Prot_000,,with_skill,healthy_volunteers,False,False,correct,,
NCT02644967_Prot_000,,with_skill,primary_outcome_measure,Overall Response Rate (ORR) assessed by the Investigator using RECIST v1.1,Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1,na,,
NCT02644967_Prot_000,,with_skill,primary_outcome_time_frame,,"33 weeks (29 weeks of treatment, 4 weeks follow up)",na,,
NCT02644967_Prot_000,,with_skill,overall_status,,COMPLETED,na,,
NCT02644967_Prot_000,,no_skill,nct_id,NCT02644967,NCT02644967,correct,,
NCT02644967_Prot_000,,no_skill,brief_title,A Phase 1/2 Study of Intratumoral IMO-2125 in Combination With Ipilimumab or Pembrolizumab in Patients With Metastatic Melanoma,A Phase 2 Study to Assess the Safety and Efficacy of IMO-2125 With 8 mg Ipilimumab in Patients With Metastatic Melanoma,wrong,,
NCT02644967_Prot_000,,no_skill,official_title,A Phase 1/2 Study to Assess the Safety and Efficacy of Intratumoral IMO-2125 in Combination With Ipilimumab or Pembrolizumab in Patients With Metastatic Melanoma,A Phase 1/2 Study to Assess the Safety and Efficacy of Intratumoral IMO-2125 in Combination With Ipilimumab or Pembrolizumab in Patients With Metastatic Melanoma (ILLUMINATE-204),na,,
NCT02644967_Prot_000,,no_skill,sponsor,"Idera Pharmaceuticals, Inc.","Idera Pharmaceuticals, Inc.",correct,,
NCT02644967_Prot_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02644967_Prot_000,,no_skill,phase,PHASE1|PHASE2,PHASE2,wrong,,
NCT02644967_Prot_000,,no_skill,allocation,NON_RANDOMIZED,NA,wrong,,
NCT02644967_Prot_000,,no_skill,masking,NONE,NONE,correct,,
NCT02644967_Prot_000,,no_skill,intervention_model,PARALLEL,SINGLE_GROUP,wrong,,
NCT02644967_Prot_000,,no_skill,enrollment_count,100,53,wrong,47.0,0.8867924528301887
NCT02644967_Prot_000,,no_skill,start_date,,2015-12-01,na,,
NCT02644967_Prot_000,,no_skill,primary_completion_date,,2020-02-01,na,,
NCT02644967_Prot_000,,no_skill,completion_date,,2021-05-01,na,,
NCT02644967_Prot_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT02644967_Prot_000,,no_skill,maximum_age,N/A,,na,,
NCT02644967_Prot_000,,no_skill,sex,ALL,ALL,correct,,
NCT02644967_Prot_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT02644967_Prot_000,,no_skill,primary_outcome_measure,Safety of IMO-2125 when administered in combination with ipilimumab or pembrolizumab,Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1,na,,
NCT02644967_Prot_000,,no_skill,primary_outcome_time_frame,,"33 weeks (29 weeks of treatment, 4 weeks follow up)",na,,
NCT02644967_Prot_000,,no_skill,overall_status,COMPLETED,COMPLETED,na,,
NCT02807844_Prot_000,,with_skill,nct_id,NCT02807844,NCT02807844,correct,,
NCT02807844_Prot_000,,with_skill,brief_title,"A Phase Ib/II, open label, multicenter study of MCS110 in combination with PDR001 in patients with advanced malignancies",Phase Ib/II Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies,wrong,,
NCT02807844_Prot_000,,with_skill,official_title,"A Phase Ib/II, open label, multicenter study of MCS110 in combination with PDR001 in patients with advanced malignancies","A Phase Ib/II, Open Label, Multicenter Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies",na,,
NCT02807844_Prot_000,,with_skill,sponsor,Novartis,Novartis Pharmaceuticals,wrong,,
NCT02807844_Prot_000,,with_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02807844_Prot_000,,with_skill,phase,PHASE1|PHASE2,PHASE1|PHASE2,correct,,
NCT02807844_Prot_000,,with_skill,allocation,NON_RANDOMIZED,NON_RANDOMIZED,correct,,
NCT02807844_Prot_000,,with_skill,masking,NONE,NONE,correct,,
NCT02807844_Prot_000,,with_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT02807844_Prot_000,,with_skill,enrollment_count,141,141,correct,0.0,0.0
NCT02807844_Prot_000,,with_skill,start_date,2016-06-29,2016-06-29,na,,
NCT02807844_Prot_000,,with_skill,primary_completion_date,,2020-06-04,na,,
NCT02807844_Prot_000,,with_skill,completion_date,,2020-06-04,na,,
NCT02807844_Prot_000,,with_skill,minimum_age,18 Years,18 Years,correct,,
NCT02807844_Prot_000,,with_skill,maximum_age,,,na,,
NCT02807844_Prot_000,,with_skill,sex,ALL,ALL,correct,,
NCT02807844_Prot_000,,with_skill,healthy_volunteers,False,False,correct,,
NCT02807844_Prot_000,,with_skill,primary_outcome_measure,"Phase Ib: Safety and tolerability of MCS110 in combination with PDR001; Phase II: Anti-tumor activity measured as overall response rate (ORR) for Groups 1, 3, and 4 (TNBC, endometrial carcinoma, and melanoma), and clinical benefit rate (CBR) for Group 2 (pancreatic cancer).","Phase Ib: Percentage of Participants With Adverse Events, as a Measure of Safety",na,,
NCT02807844_Prot_000,,with_skill,primary_outcome_time_frame,For pancreatic cancer: at least two assessments 4 weeks apart or stable disease > 4 months; primary analysis performed when all patients have completed at least 6 cycles of treatment or discontinued prior to that time.,From start of treatment to a maximum timeframe of 116.4 weeks for phase Ib,na,,
NCT02807844_Prot_000,,with_skill,overall_status,,COMPLETED,na,,
NCT02807844_Prot_000,,no_skill,nct_id,NCT02807844,NCT02807844,correct,,
NCT02807844_Prot_000,,no_skill,brief_title,Phase Ib/II Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies,Phase Ib/II Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies,correct,,
NCT02807844_Prot_000,,no_skill,official_title,"A Phase Ib/II, Open Label, Multicenter Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies","A Phase Ib/II, Open Label, Multicenter Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies",na,,
NCT02807844_Prot_000,,no_skill,sponsor,Novartis Pharmaceuticals,Novartis Pharmaceuticals,correct,,
NCT02807844_Prot_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02807844_Prot_000,,no_skill,phase,PHASE1|PHASE2,PHASE1|PHASE2,correct,,
NCT02807844_Prot_000,,no_skill,allocation,NON_RANDOMIZED,NON_RANDOMIZED,correct,,
NCT02807844_Prot_000,,no_skill,masking,NONE,NONE,correct,,
NCT02807844_Prot_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT02807844_Prot_000,,no_skill,enrollment_count,141,141,correct,0.0,0.0
NCT02807844_Prot_000,,no_skill,start_date,2016-06-29,2016-06-29,na,,
NCT02807844_Prot_000,,no_skill,primary_completion_date,,2020-06-04,na,,
NCT02807844_Prot_000,,no_skill,completion_date,,2020-06-04,na,,
NCT02807844_Prot_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT02807844_Prot_000,,no_skill,maximum_age,N/A,,na,,
NCT02807844_Prot_000,,no_skill,sex,ALL,ALL,correct,,
NCT02807844_Prot_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT02807844_Prot_000,,no_skill,primary_outcome_measure,Safety and tolerability of MCS110 in combination with PDR001 (incidence of dose limiting toxicities),"Phase Ib: Percentage of Participants With Adverse Events, as a Measure of Safety",na,,
NCT02807844_Prot_000,,no_skill,primary_outcome_time_frame,,From start of treatment to a maximum timeframe of 116.4 weeks for phase Ib,na,,
NCT02807844_Prot_000,,no_skill,overall_status,COMPLETED,COMPLETED,na,,
NCT02855944_Prot_000,,with_skill,nct_id,,NCT02855944,missing,,
NCT02855944_Prot_000,,with_skill,brief_title,"ARIEL4 (Assessment of Rucaparib In Ovarian CancEr TriaL): A Phase 3 Multicenter, Randomized Study of Rucaparib versus Chemotherapy in Patients with Relapsed, BRCA-Mutant, High-Grade Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer","ARIEL4: A Study of Rucaparib Versus Chemotherapy BRCA Mutant Ovarian, Fallopian Tube, or Primary Peritoneal Cancer Patients",wrong,,
NCT02855944_Prot_000,,with_skill,official_title,"ARIEL4 (Assessment of Rucaparib In Ovarian CancEr TriaL): A Phase 3 Multicenter, Randomized Study of Rucaparib versus Chemotherapy in Patients with Relapsed, BRCA-Mutant, High-Grade Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer","ARIEL4 (Assessment of Rucaparib In Ovarian CancEr TriaL): A Phase 3 Multicenter, Randomized Study of Rucaparib Versus Chemotherapy in Patients With Relapsed, BRCA Mutant, High Grade Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer",na,,
NCT02855944_Prot_000,,with_skill,sponsor,"Clovis Oncology, Inc.",pharmaand GmbH,wrong,,
NCT02855944_Prot_000,,with_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02855944_Prot_000,,with_skill,phase,PHASE3,PHASE3,correct,,
NCT02855944_Prot_000,,with_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT02855944_Prot_000,,with_skill,masking,NONE,NONE,correct,,
NCT02855944_Prot_000,,with_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT02855944_Prot_000,,with_skill,enrollment_count,345,349,wrong,4.0,0.011461318051575931
NCT02855944_Prot_000,,with_skill,start_date,,2017-03-01,na,,
NCT02855944_Prot_000,,with_skill,primary_completion_date,,2020-12-03,na,,
NCT02855944_Prot_000,,with_skill,completion_date,,2022-09-16,na,,
NCT02855944_Prot_000,,with_skill,minimum_age,18 Years,18 Years,correct,,
NCT02855944_Prot_000,,with_skill,maximum_age,,,na,,
NCT02855944_Prot_000,,with_skill,sex,FEMALE,FEMALE,correct,,
NCT02855944_Prot_000,,with_skill,healthy_volunteers,False,False,correct,,
NCT02855944_Prot_000,,with_skill,primary_outcome_measure,Investigator-assessed progression-free survival (invPFS) by RECIST Version 1.1,Investigator Assessed Progression-Free Survival (invPFS) by RECIST Version 1.1 for Rucaparib Versus Chemotherapy (Efficacy Population),na,,
NCT02855944_Prot_000,,with_skill,primary_outcome_time_frame,,"Assessments every 8 weeks from Cycle 1 Day 1 (C1D1) until disease progression, death, or initiation of subsequent treatment. After 18 months on study, assessments every 16 weeks. Total follow-up was up to approximately 3.5 years.",na,,
NCT02855944_Prot_000,,with_skill,overall_status,,COMPLETED,na,,
NCT02855944_Prot_000,,no_skill,nct_id,NCT02855944,NCT02855944,correct,,
NCT02855944_Prot_000,,no_skill,brief_title,"ARIEL4: A Study of Rucaparib Versus Chemotherapy BRCA Mutant Ovarian, Fallopian Tube, or Primary Peritoneal Cancer Patients","ARIEL4: A Study of Rucaparib Versus Chemotherapy BRCA Mutant Ovarian, Fallopian Tube, or Primary Peritoneal Cancer Patients",correct,,
NCT02855944_Prot_000,,no_skill,official_title,"ARIEL4 (Assessment of Rucaparib In Ovarian CancEr TriaL): A Phase 3 Multicenter, Randomized Study of Rucaparib Versus Chemotherapy in Patients With Relapsed, BRCA-Mutant, High-Grade Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer","ARIEL4 (Assessment of Rucaparib In Ovarian CancEr TriaL): A Phase 3 Multicenter, Randomized Study of Rucaparib Versus Chemotherapy in Patients With Relapsed, BRCA Mutant, High Grade Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer",na,,
NCT02855944_Prot_000,,no_skill,sponsor,"Clovis Oncology, Inc.",pharmaand GmbH,wrong,,
NCT02855944_Prot_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02855944_Prot_000,,no_skill,phase,PHASE3,PHASE3,correct,,
NCT02855944_Prot_000,,no_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT02855944_Prot_000,,no_skill,masking,NONE,NONE,correct,,
NCT02855944_Prot_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT02855944_Prot_000,,no_skill,enrollment_count,345,349,wrong,4.0,0.011461318051575931
NCT02855944_Prot_000,,no_skill,start_date,,2017-03-01,na,,
NCT02855944_Prot_000,,no_skill,primary_completion_date,,2020-12-03,na,,
NCT02855944_Prot_000,,no_skill,completion_date,,2022-09-16,na,,
NCT02855944_Prot_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT02855944_Prot_000,,no_skill,maximum_age,N/A,,na,,
NCT02855944_Prot_000,,no_skill,sex,FEMALE,FEMALE,correct,,
NCT02855944_Prot_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT02855944_Prot_000,,no_skill,primary_outcome_measure,Investigator-assessed progression-free survival (invPFS) by RECIST Version 1.1,Investigator Assessed Progression-Free Survival (invPFS) by RECIST Version 1.1 for Rucaparib Versus Chemotherapy (Efficacy Population),na,,
NCT02855944_Prot_000,,no_skill,primary_outcome_time_frame,,"Assessments every 8 weeks from Cycle 1 Day 1 (C1D1) until disease progression, death, or initiation of subsequent treatment. After 18 months on study, assessments every 16 weeks. Total follow-up was up to approximately 3.5 years.",na,,
NCT02855944_Prot_000,,no_skill,overall_status,COMPLETED,COMPLETED,na,,
NCT02744534_Prot_SAP_000,,with_skill,nct_id,NCT02744534,NCT02744534,correct,,
NCT02744534_Prot_SAP_000,,with_skill,brief_title,Targeted Fusion Biopsy of the Prostate,Targeted Fusion Biopsy of the Prostate,correct,,
NCT02744534_Prot_SAP_000,,with_skill,official_title,Targeted Fusion Biopsy of the Prostate,Targeted Fusion Biopsy of the Prostate,na,,
NCT02744534_Prot_SAP_000,,with_skill,sponsor,Emory University,Emory University,correct,,
NCT02744534_Prot_SAP_000,,with_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02744534_Prot_SAP_000,,with_skill,phase,NA,PHASE2,wrong,,
NCT02744534_Prot_SAP_000,,with_skill,allocation,NON_RANDOMIZED,NON_RANDOMIZED,correct,,
NCT02744534_Prot_SAP_000,,with_skill,masking,NONE,NONE,correct,,
NCT02744534_Prot_SAP_000,,with_skill,intervention_model,SINGLE_GROUP,PARALLEL,wrong,,
NCT02744534_Prot_SAP_000,,with_skill,enrollment_count,36,21,wrong,15.0,0.7142857142857143
NCT02744534_Prot_SAP_000,,with_skill,start_date,,2015-11-01,na,,
NCT02744534_Prot_SAP_000,,with_skill,primary_completion_date,,2018-03-31,na,,
NCT02744534_Prot_SAP_000,,with_skill,completion_date,,2018-03-31,na,,
NCT02744534_Prot_SAP_000,,with_skill,minimum_age,18 Years,18 Years,correct,,
NCT02744534_Prot_SAP_000,,with_skill,maximum_age,,,na,,
NCT02744534_Prot_SAP_000,,with_skill,sex,MALE,MALE,correct,,
NCT02744534_Prot_SAP_000,,with_skill,healthy_volunteers,False,False,correct,,
NCT02744534_Prot_SAP_000,,with_skill,primary_outcome_measure,Cancer detection rate per core,Percentage of Cores Positive for Cancer,na,,
NCT02744534_Prot_SAP_000,,with_skill,primary_outcome_time_frame,,Two weeks,na,,
NCT02744534_Prot_SAP_000,,with_skill,overall_status,,COMPLETED,na,,
NCT02744534_Prot_SAP_000,,no_skill,nct_id,NCT02744534,NCT02744534,correct,,
NCT02744534_Prot_SAP_000,,no_skill,brief_title,Targeted Fusion Biopsy of the Prostate,Targeted Fusion Biopsy of the Prostate,correct,,
NCT02744534_Prot_SAP_000,,no_skill,official_title,Targeted Fusion Biopsy of the Prostate,Targeted Fusion Biopsy of the Prostate,na,,
NCT02744534_Prot_SAP_000,,no_skill,sponsor,Emory University,Emory University,correct,,
NCT02744534_Prot_SAP_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02744534_Prot_SAP_000,,no_skill,phase,NA,PHASE2,wrong,,
NCT02744534_Prot_SAP_000,,no_skill,allocation,NON_RANDOMIZED,NON_RANDOMIZED,correct,,
NCT02744534_Prot_SAP_000,,no_skill,masking,NONE,NONE,correct,,
NCT02744534_Prot_SAP_000,,no_skill,intervention_model,SINGLE_GROUP,PARALLEL,wrong,,
NCT02744534_Prot_SAP_000,,no_skill,enrollment_count,36,21,wrong,15.0,0.7142857142857143
NCT02744534_Prot_SAP_000,,no_skill,start_date,,2015-11-01,na,,
NCT02744534_Prot_SAP_000,,no_skill,primary_completion_date,,2018-03-31,na,,
